order_id,customer_id,order_date,total_amount,status,_ingested_at
1198,192,2025-08-01,29.56,CANCELLED,2025-08-03T11:57:59
1199,183,2023-06-11,16.55,CONFIRMED,2023-06-11T12:11:55
1200,15,2023-07-24,11.32,DELIVERED,2023-07-24T18:12:03
1201,50,2024-05-03,91.81,DELIVERED,2024-05-03T10:35:16
1202,182,2024-05-31,94.52,CONFIRMED,2024-06-02T14:38:58
1203,16,2024-07-22,19.73,PENDING,2024-07-24T09:02:04
1204,114,2025-02-18,55.40,PENDING,2025-02-18T12:13:59
1205,1,2025-12-05,19.84,SHIPPED,2025-12-07T06:13:11
1206,23,2023-07-02,21.67,DELIVERED,2023-07-03T18:43:02
1207,82,2023-06-30,16.19,DELIVERED,2023-06-30T20:32:59
1208,21,2023-09-21,13.07,CANCELLED,2023-09-21T02:17:51
1209,49,2024-04-23,647.93,DELIVERED,2024-04-24T22:57:23
1210,72,2024-04-27,23.37,CONFIRMED,2024-04-27T11:47:48
1211,76,2023-12-18,18.47,SHIPPED,2023-12-18T13:24:48
1212,198,2023-05-24,20.73,DELIVERED,2023-05-25T21:22:16
1213,138,2025-09-07,101.67,DELIVERED,2025-09-09T02:22:10
1214,74,2024-11-04,85.22,CONFIRMED,2024-11-05T22:13:37
1215,9,2025-02-21,13.00,RETURNED,2025-02-23T01:43:47
1216,83,2025-09-07,30.09,SHIPPED,2025-09-07T21:37:22
1217,92,,22.01,CANCELLED,2025-07-03T03:47:53
1218,48,2025-01-08,1.04,CANCELLED,2025-01-09T13:46:22
1219,148,2024-12-26,106.82,DELIVERED,2024-12-27T16:06:09
1220,87,2025-01-05,14.69,DELIVERED,2025-01-06T08:02:47
1221,199,2023-03-04,33.95,SHIPPED,2023-03-04T23:06:58
1222,77,2025-07-10,14.44,CANCELLED,2025-07-10T09:28:40
1223,36,2025-03-25,284.71,CONFIRMED,2025-03-25T16:19:19
1224,89,2023-03-25,6.19,DELIVERED,2023-03-25T19:48:46
1225,61,2023-01-02,21.22,CANCELLED,2023-01-04T02:26:13
1226,96,2024-01-16,389.12,PENDING,2024-01-16T14:17:23
1227,55,2023-06-05,39.22,CANCELLED,2023-06-06T12:02:39
1228,35,2024-12-20,23.58,SHIPPED,2024-12-22T21:56:07
1229,101,2024-03-15,75.51,DELIVERED,2024-03-17T18:15:35
1230,61,2025-11-06,87.00,SHIPPED,2025-11-08T14:48:45
1231,20,2023-01-03,46.49,DELIVERED,2023-01-05T03:20:12
1232,87,2023-10-20,11.55,SHIPPED,2023-10-20T03:03:00
1233,124,2023-08-23,10.00,PENDING,2023-08-23T23:16:36
1234,28,2024-10-17,3.74,DELIVERED,2024-10-17T15:29:27
1235,99,,13.79,DELIVERED,2025-12-03T17:22:48
1236,163,2024-10-18,19.16,CONFIRMED,2024-10-18T10:20:27
1237,86,2024-11-30,20.14,CANCELLED,2024-12-01T20:16:48
1238,39,2023-06-23,15.84,PENDING,2023-06-23T23:26:20
1239,13,,78.24,DELIVERED,2025-07-06T11:29:57
1240,173,2024-12-15,20.73,SHIPPED,2024-12-16T23:23:25
1241,5,2025-04-23,11.84,DELIVERED,2025-04-23T21:07:50
1242,45,2023-02-25,36.84,PENDING,2023-02-26T22:49:34
1243,89,2023-08-13,29.20,RETURNED,2023-08-15T09:43:51
1244,11,2024-01-15,153.09,PENDING,2024-01-17T03:44:01
1245,186,2023-08-16,118.21,PENDING,2023-08-18T14:15:11
1246,192,2024-04-14,25.78,SHIPPED,2024-04-15T06:51:11
1247,,2023-05-04,55.50,DELIVERED,2023-05-05T07:53:41
1248,192,2025-01-04,85.90,DELIVERED,2025-01-05T05:40:33
1249,47,2025-02-18,6.99,DELIVERED,2025-02-19T22:37:37
1250,34,2024-09-24,6.10,SHIPPED,2024-09-25T02:52:29
1251,182,2025-09-13,11.36,SHIPPED,2025-09-14T02:10:19
1252,151,2024-03-23,412.71,DELIVERED,2024-03-25T02:07:44
1253,88,2025-04-21,29.56,SHIPPED,2025-04-22T04:00:52
1254,54,2024-11-21,24.43,DELIVERED,2024-11-21T17:48:05
1255,147,2024-08-28,18.38,RETURNED,2024-08-29T15:32:15
1256,193,2025-05-21,36.14,SHIPPED,2025-05-22T22:44:24
1257,91,2023-02-15,45.08,DELIVERED,2023-02-16T08:14:49
1258,61,2023-02-06,41.60,SHIPPED,2023-02-07T03:43:34
1259,29,2024-08-10,25.23,DELIVERED,2024-08-12T11:50:59
1260,154,2023-09-05,22.43,SHIPPED,2023-09-07T04:19:51
1261,163,2025-09-06,97.48,DELIVERED,2025-09-06T09:22:47
1262,127,2025-04-12,6.86,DELIVERED,2025-04-13T12:37:25
1263,74,2024-11-29,95.70,PENDING,2024-11-29T15:55:53
1264,108,2024-12-21,16.57,DELIVERED,2024-12-23T13:58:29
1265,21,2025-08-19,4.68,DELIVERED,2025-08-20T00:22:06
1266,161,2023-02-05,43.43,DELIVERED,2023-02-06T08:17:56
1267,50,2024-07-29,67.24,CANCELLED,2024-07-29T07:37:56
1268,183,2024-07-27,84.36,RETURNED,2024-07-29T06:42:54
1269,119,2024-03-31,92.20,DELIVERED,2024-03-31T08:09:27
1270,155,2024-11-20,33.13,CANCELLED,2024-11-20T20:35:23
1271,2,2023-09-05,4.17,DELIVERED,2023-09-06T01:53:19
1272,67,2024-09-23,7.26,CANCELLED,2024-09-24T15:42:11
1273,16,2025-07-31,15.88,SHIPPED,2025-08-02T15:44:22
1274,162,2023-03-03,1.91,DELIVERED,2023-03-04T23:49:14
1275,149,2023-07-12,12.33,DELIVERED,2023-07-13T00:10:28
1276,63,2023-09-20,25.24,DELIVERED,2023-09-21T11:02:30
1277,182,2023-05-31,45.41,DELIVERED,2023-06-01T19:06:31
1278,116,2024-02-08,15.50,DELIVERED,2024-02-09T19:29:09
1279,74,2025-07-12,62.27,PENDING,2025-07-12T12:53:13
1280,184,2025-05-25,62.48,CONFIRMED,2025-05-26T10:16:22
1281,191,2025-01-08,27.78,CANCELLED,2025-01-10T05:54:11
1282,59,2025-08-01,89.61,PENDING,2025-08-02T10:21:21
1283,185,2024-04-15,41.85,DELIVERED,2024-04-16T01:02:22
1284,89,2025-03-13,20.61,DELIVERED,2025-03-14T22:22:12
1285,125,2025-02-17,35.77,DELIVERED,2025-02-18T07:11:11
1286,172,2025-01-18,31.40,RETURNED,2025-01-19T08:13:09
1287,200,2024-04-25,15.08,DELIVERED,2024-04-26T01:50:55
1288,164,2023-11-02,32.92,CANCELLED,2023-11-03T21:32:15
1289,9,2025-03-25,72.30,SHIPPED,2025-03-25T19:32:51
1290,137,2024-05-26,4.51,CANCELLED,2024-05-28T06:12:45
1291,63,2023-05-04,26.30,SHIPPED,2023-05-04T14:00:34
1292,,2025-12-07,85.95,DELIVERED,2025-12-09T03:50:37
1293,188,2024-02-17,5.57,CANCELLED,2024-02-19T08:22:31
1294,63,2023-07-25,19.84,DELIVERED,2023-07-27T07:46:57
1295,82,2024-12-22,46.89,DELIVERED,2024-12-22T12:17:18
1296,26,2025-01-13,26.36,DELIVERED,2025-01-13T08:16:51
1297,29,2025-01-26,46.58,DELIVERED,2025-01-27T17:16:33
1298,194,,54.68,DELIVERED,2025-09-25T19:53:03
1299,130,2025-07-23,32.51,DELIVERED,2025-07-23T22:06:27
1300,88,2025-09-29,11.73,SHIPPED,2025-09-30T05:46:07
1301,82,2024-04-24,198.46,CANCELLED,2024-04-26T10:02:53
1302,173,2025-02-09,2.10,SHIPPED,2025-02-09T15:18:49
1303,47,2024-11-19,61.26,CONFIRMED,2024-11-20T09:37:53
1304,197,2023-12-27,18.70,DELIVERED,2023-12-27T16:14:05
1305,83,2024-04-11,5.38,CONFIRMED,2024-04-12T19:06:01
1306,133,2023-09-24,43.34,RETURNED,2023-09-25T07:19:17
1307,78,2024-10-09,22.17,SHIPPED,2024-10-11T14:30:00
1308,145,2024-07-03,19.12,SHIPPED,2024-07-05T19:35:59
1309,36,2024-09-19,147.33,RETURNED,2024-09-19T21:14:08
1310,66,2023-01-31,5.40,SHIPPED,2023-02-02T04:15:10
1311,144,2024-05-14,80.49,DELIVERED,2024-05-16T03:16:51
1312,20,2025-08-17,27.94,CONFIRMED,2025-08-18T17:09:01
1313,12,2025-01-15,1789.71,DELIVERED,2025-01-17T02:52:01
1314,97,2025-01-26,10.48,PENDING,2025-01-27T06:13:03
1315,73,2024-06-16,38.05,CONFIRMED,2024-06-17T02:28:52
1316,144,2023-04-25,51.12,PENDING,2023-04-26T19:30:03
1317,136,2025-06-08,68.84,CANCELLED,2025-06-10T04:02:24
1318,190,2023-08-07,418.90,SHIPPED,2023-08-07T10:00:37
1319,120,2024-11-23,87.39,CONFIRMED,2024-11-25T14:08:01
1320,,2023-11-06,122.71,DELIVERED,2023-11-07T22:42:18
1321,13,2025-09-24,15.31,CANCELLED,2025-09-25T19:27:05
1322,9,2025-03-06,5.64,RETURNED,2025-03-07T18:29:57
1323,163,2024-05-23,31.86,PENDING,2024-05-24T13:03:13
1324,132,2023-05-24,113.71,CANCELLED,2023-05-25T15:21:33
1325,19,2024-12-28,48.53,DELIVERED,2024-12-30T08:57:44
1326,190,2024-03-06,14.30,CONFIRMED,2024-03-07T08:16:19
1327,200,2023-10-10,43.98,DELIVERED,2023-10-11T23:17:27
1328,160,2026-10-22,24.85,CANCELLED,2024-11-02T18:56:05
1329,173,2024-10-25,17.48,DELIVERED,2024-10-25T23:17:35
1330,49,2025-10-12,94.21,DELIVERED,2025-10-14T03:26:51
1331,84,2023-10-10,204.31,CANCELLED,2023-10-10T09:02:37
1332,70,2025-10-19,15.90,CONFIRMED,2025-10-20T00:14:45
1333,97,2024-07-06,15.65,PENDING,2024-07-06T02:12:47
1334,51,2023-11-21,6.34,CONFIRMED,2023-11-22T01:35:17
1335,149,2023-07-13,234.69,DELIVERED,2023-07-13T21:15:48
1336,24,2023-11-22,26.54,DELIVERED,2023-11-22T23:52:12
1337,2,2024-02-01,7.61,SHIPPED,2024-02-02T22:41:50
1338,17,2023-06-05,21.83,DELIVERED,2023-06-06T09:43:54
1339,121,2024-04-12,53.75,PENDING,2024-04-12T17:42:04
1340,121,2025-10-02,34.63,DELIVERED,2025-10-03T12:18:56
1341,107,2023-11-22,56.11,CANCELLED,2023-11-24T22:51:54
1342,29,2026-10-13,72.28,DELIVERED,2023-09-30T16:57:25
1343,160,2024-09-19,6.38,SHIPPED,2024-09-20T18:19:22
1344,154,2024-05-30,7.40,DELIVERED,2024-05-30T04:16:29
1345,108,2023-06-05,22.18,RETURNED,2023-06-05T13:34:01
1346,155,,36.14,CANCELLED,2025-01-10T04:59:06
1347,94,2024-12-30,3.57,RETURNED,2024-12-31T00:44:35
1348,147,2023-05-30,30.33,CONFIRMED,2023-06-01T00:59:19
1349,25,2023-07-21,17.89,DELIVERED,2023-07-22T01:34:42
1350,187,2025-08-13,16.65,DELIVERED,2025-08-13T16:24:16
1351,69,2024-12-18,48.76,DELIVERED,2024-12-20T17:10:10
1352,9,2024-10-17,72.89,DELIVERED,2024-10-18T14:04:53
1353,102,2025-09-08,81.93,SHIPPED,2025-09-08T18:12:08
1354,55,2025-01-21,169.13,DELIVERED,2025-01-22T14:02:37
1355,132,2024-11-14,143.11,RETURNED,2024-11-14T15:16:52
1356,198,2023-10-17,2.57,DELIVERED,2023-10-18T03:29:26
1357,,2025-11-03,69.08,DELIVERED,2025-11-04T15:19:04
1358,29,2023-07-16,11.76,CONFIRMED,2023-07-16T09:07:38
1359,22,2023-07-16,16.37,RETURNED,2023-07-17T03:46:38
1360,175,2023-10-11,-33.99,CONFIRMED,2023-10-12T18:16:58
1361,136,2025-03-27,123.77,DELIVERED,2025-03-29T01:50:40
1362,26,2024-07-17,36.66,DELIVERED,2024-07-18T19:48:04
1363,72,2025-08-18,162.91,PENDING,2025-08-18T22:34:47
1364,108,2024-09-14,20.60,CANCELLED,2024-09-15T12:37:22
1365,80,2023-07-31,10.46,CONFIRMED,2023-08-02T09:55:00
1366,37,2025-07-11,7.11,DELIVERED,2025-07-11T22:21:47
1367,101,2024-01-12,175.11,DELIVERED,2024-01-13T17:40:41
1368,186,2024-06-28,9.62,DELIVERED,2024-06-28T13:07:56
1369,195,2023-08-24,23.21,SHIPPED,2023-08-25T11:14:12
1370,154,2025-03-19,41.20,DELIVERED,2025-03-20T14:07:51
1371,40,2024-04-09,41.17,PENDING,2024-04-09T12:53:58
1372,161,2024-06-14,84.31,DELIVERED,2024-06-15T01:27:50
1373,27,2025-12-10,65.77,PENDING,2025-12-11T10:38:12
1374,111,2025-07-19,31.89,DELIVERED,2025-07-20T14:05:24
1375,171,2024-03-11,50.92,CANCELLED,2024-03-13T05:44:45
1376,152,2023-05-10,11.60,DELIVERED,2023-05-10T02:56:42
1377,156,2025-01-27,54.89,DELIVERED,2025-01-29T08:48:44
1378,165,2024-08-17,55.20,RETURNED,2024-08-17T10:53:08
1379,155,2023-07-02,13.79,DELIVERED,2023-07-03T03:43:27
1380,118,2023-03-03,56.88,DELIVERED,2023-03-04T21:16:19
1381,7,2024-09-11,80.27,CONFIRMED,2024-09-13T01:20:33
1382,65,2025-09-06,328.26,SHIPPED,2025-09-07T09:32:12
1383,84,2024-07-01,3.95,DELIVERED,2024-07-02T01:37:14
1384,141,2024-02-13,2.43,DELIVERED,2024-02-14T06:49:35
1385,190,2024-06-25,13.57,CANCELLED,2024-06-25T22:28:51
1386,128,2024-05-06,50.29,DELIVERED,2024-05-07T13:14:53
1387,87,2023-11-11,137.58,CANCELLED,2023-11-11T17:39:55
1388,149,2023-09-05,21.96,SHIPPED,2023-09-05T19:03:13
1389,46,2025-09-24,12.76,SHIPPED,2025-09-26T06:58:05
1390,170,2023-11-05,4.07,DELIVERED,2023-11-05T19:04:33
1391,99,2024-06-12,23.40,CONFIRMED,2024-06-13T21:13:52
1392,,2024-04-01,38.75,DELIVERED,2024-04-03T05:50:35
1393,57,2023-08-29,5.15,CONFIRMED,2023-08-31T14:15:33
1394,6,2025-10-03,11.73,CANCELLED,2025-10-04T01:16:41
1395,133,2024-11-12,15.20,DELIVERED,2024-11-14T00:14:17
1396,94,2024-08-24,2.96,CANCELLED,2024-08-26T08:16:31
1397,178,2024-07-29,18.62,CONFIRMED,2024-07-30T03:07:08
1398,25,2025-12-27,140.48,RETURNED,2025-12-27T20:40:05
1399,155,2025-02-27,30.79,CONFIRMED,2025-03-01T05:15:00
1400,14,2025-12-26,15.22,DELIVERED,2025-12-28T11:50:37
1401,167,2025-07-07,5.56,PENDING,2025-07-08T08:25:23
1402,185,2023-08-18,49.45,SHIPPED,2023-08-18T22:22:14
1403,196,2023-02-12,47.16,RETURNED,2023-02-14T18:08:38
1404,173,2023-12-01,26.75,SHIPPED,2023-12-03T02:23:30
1405,175,2025-02-28,6.75,DELIVERED,2025-03-01T04:55:56
1406,31,2025-08-04,65.40,DELIVERED,2025-08-05T03:19:40
1407,50,2023-04-09,26.80,CONFIRMED,2023-04-11T06:15:04
1408,25,2023-10-06,66.99,RETURNED,2023-10-07T02:18:36
1409,122,2025-11-30,91.34,CONFIRMED,2025-12-01T16:48:50
1410,65,2023-05-29,11.96,DELIVERED,2023-05-30T18:02:34
1411,193,2024-09-15,50.13,PENDING,2024-09-16T03:18:41
1412,136,2025-07-30,24.19,PENDING,2025-07-30T19:15:41
1413,96,2024-04-20,138.39,CANCELLED,2024-04-20T20:20:43
1414,56,2023-10-20,44.89,RETURNED,2023-10-22T12:07:18
1415,113,2025-11-27,53.62,DELIVERED,2025-11-27T16:50:12
1416,31,2023-10-03,209.32,CANCELLED,2023-10-05T02:22:54
1417,133,2024-03-28,22.67,CONFIRMED,2024-03-29T00:19:59
1418,87,2023-10-28,5.29,RETURNED,2023-10-29T16:30:55
1419,64,2025-05-01,48.02,SHIPPED,2025-05-02T07:11:28
1420,169,2025-02-01,25.59,DELIVERED,2025-02-01T22:09:46
1421,135,2023-06-03,2.89,DELIVERED,2023-06-04T20:47:56
1422,73,2025-03-21,145.82,SHIPPED,2025-03-22T11:22:20
1423,112,2023-11-04,163.07,SHIPPED,2023-11-05T10:31:22
1424,100,2025-02-02,16.24,SHIPPED,2025-02-02T09:43:57
1425,11,2024-03-22,78.78,CONFIRMED,2024-03-23T23:21:57
1426,,2025-07-01,200.79,SHIPPED,2025-07-03T14:27:49
1427,138,2023-03-15,22.98,PENDING,2023-03-16T04:01:29
1428,131,2024-11-04,37.13,SHIPPED,2024-11-06T21:23:15
1429,57,2023-11-30,29.72,DELIVERED,2023-11-30T11:53:05
1430,4,2023-11-13,6.18,PENDING,2023-11-14T15:03:54
1431,85,2025-12-06,1.88,RETURNED,2025-12-07T06:18:15
1432,40,2023-12-21,139.41,CONFIRMED,2023-12-22T18:19:07
1433,147,2025-11-04,129.33,DELIVERED,2025-11-05T05:42:34
1434,3,2024-04-26,140.00,DELIVERED,2024-04-26T17:54:58
1435,154,2024-03-07,118.39,PENDING,2024-03-08T12:49:22
1436,177,2023-03-06,62.26,CONFIRMED,2023-03-08T19:23:33
1437,47,2023-06-29,167.15,DELIVERED,2023-06-29T12:53:25
1438,73,2024-02-03,141.38,DELIVERED,2024-02-05T06:58:54
1439,128,2025-06-04,265.49,CONFIRMED,2025-06-05T08:10:45
1440,10,2023-02-25,31.53,CANCELLED,2023-02-26T17:48:46
1441,113,2025-12-13,8.31,DELIVERED,2025-12-13T16:54:29
1442,82,2026-10-31,14.72,PENDING,2023-03-07T13:31:33
1443,165,2024-01-25,22.51,PENDING,2024-01-26T02:34:56
1444,113,2024-03-29,5.26,PENDING,2024-03-30T16:18:04
1445,37,2024-01-17,37.81,DELIVERED,2024-01-19T10:11:52
1446,5,2023-06-23,5.17,DELIVERED,2023-06-24T20:01:04
1447,,2024-05-14,19.40,DELIVERED,2024-05-15T16:12:52
1448,147,2023-04-25,1028.67,DELIVERED,2023-04-25T22:05:13
1449,175,2025-08-14,21.95,DELIVERED,2025-08-16T00:58:29
1450,117,2025-09-16,21.68,DELIVERED,2025-09-17T07:48:21
1451,100,2023-08-13,46.61,RETURNED,2023-08-14T02:53:53
1452,182,2024-07-25,8.52,CANCELLED,2024-07-27T18:56:45
1453,104,2024-09-16,97.72,DELIVERED,2024-09-17T05:15:24
1454,87,2024-12-03,187.90,SHIPPED,2024-12-04T20:24:23
1455,146,2025-04-03,5.37,CONFIRMED,2025-04-03T19:28:29
1456,196,2025-10-21,19.61,DELIVERED,2025-10-22T21:27:14
1457,139,2024-04-21,21.84,DELIVERED,2024-04-22T08:01:24
1458,142,2025-08-26,10.16,CANCELLED,2025-08-27T20:20:50
1459,178,2025-03-14,10.16,CONFIRMED,2025-03-16T01:49:49
1460,148,2023-09-25,155.24,DELIVERED,2023-09-26T11:19:49
1461,34,2024-09-30,20.28,DELIVERED,2024-10-01T18:59:33
1462,10,2025-08-06,39.22,DELIVERED,2025-08-07T19:47:49
1463,55,2023-05-14,16.12,SHIPPED,2023-05-14T06:59:38
1464,122,2025-08-26,90.04,SHIPPED,2025-08-27T00:45:40
1465,39,2024-04-16,69.46,CONFIRMED,2024-04-16T08:37:28
1466,121,2025-08-18,6.88,DELIVERED,2025-08-19T14:28:50
1467,114,,49.17,PENDING,2024-01-23T17:55:31
1468,151,2025-01-04,26.99,DELIVERED,2025-01-05T12:44:58
1469,6,2024-11-15,43.29,RETURNED,2024-11-17T13:18:17
1470,101,2025-05-30,11.32,CANCELLED,2025-05-31T10:12:07
1471,183,2025-11-05,134.13,DELIVERED,2025-11-05T15:32:37
1472,160,2024-07-05,237.53,CANCELLED,2024-07-06T15:36:58
1473,72,2023-09-20,81.04,RETURNED,2023-09-21T15:01:10
1474,167,2023-02-06,21.15,CONFIRMED,2023-02-07T18:04:06
1475,195,2024-11-28,20.91,DELIVERED,2024-11-29T13:21:47
1476,52,2024-06-01,41.16,CANCELLED,2024-06-02T16:06:53
1477,86,2023-02-25,106.42,SHIPPED,2023-02-27T18:32:57
1478,89,2024-10-21,54.15,DELIVERED,2024-10-22T14:02:14
1479,131,2026-07-03,54.72,CANCELLED,2025-01-30T03:55:08
1480,,2024-01-13,40.21,CANCELLED,2024-01-13T15:14:37
1481,118,2024-06-13,3.98,DELIVERED,2024-06-15T14:25:38
1482,36,2025-10-29,42.33,CONFIRMED,2025-10-30T05:41:17
1483,136,2023-05-07,9.26,CONFIRMED,2023-05-07T13:42:00
1484,188,2025-02-08,73.70,DELIVERED,2025-02-10T01:08:11
1485,37,2023-04-06,14.41,CANCELLED,2023-04-07T09:10:29
1486,102,2023-10-22,65.57,DELIVERED,2023-10-24T00:18:54
1487,110,2025-07-23,33.76,SHIPPED,2025-07-24T14:33:26
1488,42,2024-01-10,56.03,PENDING,2024-01-11T10:34:55
1489,184,2024-06-18,21.30,DELIVERED,2024-06-20T16:34:22
1490,93,2025-11-13,6.45,DELIVERED,2025-11-14T01:13:28
1491,116,2023-04-13,1.57,SHIPPED,2023-04-14T21:08:24
1492,140,2024-07-29,14.81,RETURNED,2024-07-30T19:07:50
1493,120,2025-07-01,7.73,CANCELLED,2025-07-01T16:29:19
1494,40,2024-09-18,136.60,CONFIRMED,2024-09-19T15:56:22
1495,39,2026-07-26,5.05,SHIPPED,2024-10-13T21:42:57
1496,51,2025-07-10,30.62,PENDING,2025-07-10T14:17:58
1497,156,2024-04-16,18.82,DELIVERED,2024-04-18T00:07:30
1498,75,2023-09-06,16.52,CONFIRMED,2023-09-07T14:32:44
1499,79,2025-02-06,27.81,DELIVERED,2025-02-07T08:17:20
1500,154,2024-04-27,62.06,CONFIRMED,2024-04-29T08:27:06
1501,122,2024-08-02,108.74,PENDING,2024-08-04T20:40:18
1502,60,2024-10-09,13.63,CANCELLED,2024-10-10T10:54:30
1503,148,2025-09-11,124.81,DELIVERED,2025-09-12T23:26:22
1504,59,2023-07-17,128.42,DELIVERED,2023-07-18T08:51:21
1505,81,2024-01-22,108.92,DELIVERED,2024-01-24T07:05:10
1506,119,2023-08-19,15.18,DELIVERED,2023-08-21T03:05:32
1507,198,2024-02-18,20.75,SHIPPED,2024-02-18T10:28:18
1508,84,2023-04-02,7.99,SHIPPED,2023-04-03T23:28:18
1509,138,2025-05-22,31.63,CONFIRMED,2025-05-23T06:19:35
1510,16,2023-10-20,45.02,DELIVERED,2023-10-21T23:25:12
1511,180,2025-02-22,-14.43,CANCELLED,2025-02-22T22:18:02
1512,95,2023-11-14,55.28,DELIVERED,2023-11-14T16:37:12
1513,153,2023-08-18,59.31,DELIVERED,2023-08-19T12:28:35
1514,117,2024-02-29,6.89,SHIPPED,2024-03-02T04:45:35
1515,81,2024-05-16,39.31,CANCELLED,2024-05-16T12:59:41
1516,46,2023-02-09,27.11,SHIPPED,2023-02-11T06:24:49
1517,146,2023-02-23,11.84,PENDING,2023-02-25T09:31:13
1518,183,2023-07-24,7.37,CONFIRMED,2023-07-26T04:20:56
1519,18,2024-07-08,8.90,DELIVERED,2024-07-09T14:56:45
1520,40,2025-03-26,53.70,DELIVERED,2025-03-27T04:27:49
1521,15,2023-11-18,88.44,DELIVERED,2023-11-20T04:00:37
1522,11,2023-03-23,82.39,PENDING,2023-03-25T06:42:42
1523,194,2023-08-26,33.17,DELIVERED,2023-08-26T11:29:11
1524,179,2025-03-03,31.55,DELIVERED,2025-03-04T10:23:05
1525,21,2023-11-07,32.23,DELIVERED,2023-11-09T11:10:42
1526,161,2023-09-13,9.25,DELIVERED,2023-09-14T03:02:36
1527,52,2025-05-14,34.01,DELIVERED,2025-05-15T02:58:38
1528,,2023-11-01,127.58,SHIPPED,2023-11-01T23:55:31
1529,48,2025-10-08,34.50,CONFIRMED,2025-10-10T17:16:24
1530,195,2023-06-15,101.73,DELIVERED,2023-06-17T19:10:07
1531,78,2025-12-07,7.80,SHIPPED,2025-12-09T07:44:13
1532,,2025-08-30,108.88,CONFIRMED,2025-08-31T06:21:26
1533,185,2023-12-03,84.33,SHIPPED,2023-12-03T16:51:17
1534,171,2024-08-30,29.93,CANCELLED,2024-08-31T15:22:46
1535,71,2025-08-15,184.77,RETURNED,2025-08-15T18:57:03
1536,14,2024-08-15,39.13,SHIPPED,2024-08-17T11:24:08
1537,198,2024-10-19,27.83,PENDING,2024-10-21T08:45:33
1538,53,2023-08-09,8.95,CONFIRMED,2023-08-10T01:06:25
1539,186,2025-11-25,15.57,CONFIRMED,2025-11-25T06:24:47
1540,180,2025-06-19,38.94,DELIVERED,2025-06-21T12:39:12
1541,97,2025-12-10,12.53,PENDING,2025-12-11T02:13:48
1542,198,2024-12-24,358.70,CANCELLED,2024-12-25T13:36:48
1543,,2025-01-14,12.32,RETURNED,2025-01-14T21:47:47
1544,60,2024-11-07,204.35,DELIVERED,2024-11-08T18:49:09
1545,121,2024-03-21,8.68,DELIVERED,2024-03-22T02:07:55
1546,189,2024-07-30,37.45,DELIVERED,2024-08-01T17:02:01
1547,173,2025-06-20,63.16,DELIVERED,2025-06-21T09:51:48
1548,155,2025-04-22,19.97,SHIPPED,2025-04-23T12:14:18
1549,,2024-07-11,25.04,CONFIRMED,2024-07-12T22:08:16
1550,191,2025-08-29,51.54,CONFIRMED,2025-08-29T10:01:50
1551,108,2023-08-05,100.21,CANCELLED,2023-08-06T07:43:51
1552,66,2025-04-25,36.41,RETURNED,2025-04-25T04:40:06
1553,86,2023-09-13,4.77,DELIVERED,2023-09-15T20:31:54
1554,101,2024-08-02,218.37,CONFIRMED,2024-08-04T10:27:27
1555,164,2024-09-25,59.12,DELIVERED,2024-09-27T16:17:04
1556,178,2025-12-14,29.45,RETURNED,2025-12-14T13:03:50
1557,25,2024-09-22,142.84,RETURNED,2024-09-23T17:14:46
1558,199,2023-01-26,19.49,DELIVERED,2023-01-26T06:43:31
1559,104,2024-12-04,25.79,PENDING,2024-12-04T10:07:37
1560,159,2024-06-17,22.88,DELIVERED,2024-06-18T03:17:22
1561,9,2025-08-13,5.19,DELIVERED,2025-08-14T15:31:25
1562,193,2024-02-02,25.31,DELIVERED,2024-02-04T05:15:02
1563,,2025-12-05,48.49,DELIVERED,2025-12-07T06:32:18
1564,22,2025-01-27,29.57,CONFIRMED,2025-01-27T11:23:36
1565,62,2025-09-07,22.83,DELIVERED,2025-09-07T23:31:32
1566,116,2024-05-16,47.75,CONFIRMED,2024-05-17T09:33:34
1567,119,2023-01-16,26.32,SHIPPED,2023-01-18T19:47:10
1568,31,2025-04-12,61.46,DELIVERED,2025-04-13T20:57:40
1569,176,2024-12-02,47.61,CONFIRMED,2024-12-03T12:33:48
1570,199,2023-11-06,32.19,DELIVERED,2023-11-07T14:50:47
1571,127,2023-10-02,11.72,CONFIRMED,2023-10-03T10:18:12
1572,94,2025-12-24,41.68,DELIVERED,2025-12-24T22:58:22
1573,108,2025-03-26,18.28,DELIVERED,2025-03-28T16:57:04
1574,68,2025-05-15,27.90,CANCELLED,2025-05-17T13:57:44
1575,36,2025-01-07,33.76,CONFIRMED,2025-01-08T09:19:18
1576,140,2025-06-05,61.06,SHIPPED,2025-06-05T14:49:20
1577,144,2023-04-14,10.99,PENDING,2023-04-16T14:11:18
1578,96,2024-04-11,76.20,PENDING,2024-04-11T22:36:09
1579,3,2023-06-25,75.50,SHIPPED,2023-06-26T13:43:15
1580,123,2024-05-11,9.77,CONFIRMED,2024-05-12T00:54:42
1581,19,2025-05-09,210.74,CONFIRMED,2025-05-10T19:32:51
1582,145,2025-03-03,293.01,CONFIRMED,2025-03-03T11:15:10
1583,68,2024-10-04,22.93,DELIVERED,2024-10-06T01:43:07
1584,58,2023-03-08,18.70,DELIVERED,2023-03-09T12:45:35
1585,194,2025-08-13,317.65,DELIVERED,2025-08-14T13:58:33
1586,154,2025-03-20,32.90,PENDING,2025-03-21T12:55:30
1587,165,2023-05-12,85.08,PENDING,2023-05-14T17:09:49
