order_id,customer_id,product_id,quantity,unit_price,order_date,sales_region,sales_channel,_ingested_at
952,30,19,12,82.91,2022-10-26,INTERNATIONAL,STORE,2025-01-15 08:00:00
953,81,46,5,13.04,2023-06-03,EAST,STORE,2025-01-15 08:00:00
954,198,11,8,43.67,2022-01-22,WEST,WHOLESALE,2025-01-15 08:00:00
955,160,44,2,116.06,2023-12-19,EAST,ONLINE,2025-01-15 08:00:00
956,43,46,19,159.56,2023-05-19,INTERNATIONAL,ONLINE,2025-01-15 08:00:00
957,145,36,18,165.82,2024-02-27,WEST,STORE,2025-01-15 08:00:00
958,67,38,8,134.0,2023-07-31,WEST,ONLINE,2025-01-15 08:00:00
959,170,43,17,135.42,2022-05-16,EAST,ONLINE,2025-01-15 08:00:00
960,144,46,11,199.58,2022-05-24,EAST,ONLINE,2025-01-15 08:00:00
961,160,35,19,196.7,2022-01-25,CENTRAL,PARTNER,2025-01-15 08:00:00
962,196,8,17,20.15,2022-02-15,WEST,ONLINE,2025-01-15 08:00:00
963,113,12,12,35.75,2024-01-12,WEST,STORE,2025-01-15 08:00:00
964,141,41,16,149.25,2022-10-26,SOUTH,STORE,2025-01-15 08:00:00
965,88,18,5,163.2,2023-02-15,CENTRAL,ONLINE,2025-01-15 08:00:00
966,153,20,15,158.11,2024-05-12,EAST,ONLINE,2025-01-15 08:00:00
967,19,9,12,28.69,2024-11-01,CENTRAL,STORE,2025-01-15 08:00:00
968,11,18,17,99.86,2024-02-21,WEST,ONLINE,2025-01-15 08:00:00
969,131,21,14,66.35,2022-10-11,WEST,ONLINE,2025-01-15 08:00:00
970,108,3,3,124.06,2024-01-15,WEST,ONLINE,2025-01-15 08:00:00
971,109,1,1,110.71,2024-01-15,INTERNATIONAL,PARTNER,2025-01-15 08:00:00
972,18,35,3,7.86,2023-12-09,INTERNATIONAL,ONLINE,2025-01-15 08:00:00
973,200,36,2,88.61,2023-01-29,SOUTH,ONLINE,2025-01-15 08:00:00
974,64,18,5,44.32,2022-12-09,INTERNATIONAL,ONLINE,2025-01-15 08:00:00
975,51,30,17,16.88,2022-09-27,EAST,STORE,2025-01-15 08:00:00
976,126,24,12,85.24,2022-07-05,WEST,ONLINE,2025-01-15 08:00:00
977,23,22,19,79.31,2024-04-05,INTERNATIONAL,STORE,2025-01-15 08:00:00
978,64,8,15,113.97,2022-11-30,EAST,ONLINE,2025-01-15 08:00:00
979,178,20,-1,161.15,2022-08-29,CENTRAL,WHOLESALE,2025-01-15 08:00:00
980,54,35,20,117.12,2023-03-18,WEST,STORE,2025-01-15 08:00:00
981,190,42,18,185.52,2024-10-06,SOUTH,STORE,2025-01-15 08:00:00
982,112,13,10,135.72,2024-03-01,WEST,STORE,2025-01-15 08:00:00
983,200,28,5,71.19,2022-05-04,SOUTH,STORE,2025-01-15 08:00:00
984,77,49,17,52.22,2022-09-24,CENTRAL,STORE,2025-01-15 08:00:00
985,41,16,16,48.1,2022-09-29,INTERNATIONAL,PARTNER,2025-01-15 08:00:00
986,66,25,8,97.53,2022-03-17,INTERNATIONAL,STORE,2025-01-15 08:00:00
987,183,8,12,75.23,2023-07-09,WEST,STORE,2025-01-15 08:00:00
988,29,8,5,137.94,2022-05-11,CENTRAL,PARTNER,2025-01-15 08:00:00
989,115,40,6,17.28,2023-11-19,CENTRAL,ONLINE,2025-01-15 08:00:00
990,157,24,14,104.19,2023-05-04,EAST,WHOLESALE,2025-01-15 08:00:00
991,134,15,13,124.0,2022-08-07,INTERNATIONAL,STORE,2025-01-15 08:00:00
992,153,24,12,105.67,2024-08-25,EAST,ONLINE,2025-01-15 08:00:00
993,3,22,20,131.91,2024-03-11,SOUTH,STORE,2025-01-15 08:00:00
994,161,33,19,57.03,2022-05-30,EAST,STORE,2025-01-15 08:00:00
995,34,21,10,110.77,2022-03-26,CENTRAL,ONLINE,2025-01-15 08:00:00
996,140,29,10,159.69,2024-10-08,CENTRAL,WHOLESALE,2025-01-15 08:00:00
997,75,33,6,149.04,2022-12-28,EAST,ONLINE,2025-01-15 08:00:00
998,94,21,5,48.37,2022-03-16,WEST,STORE,2025-01-15 08:00:00
999,135,20,19,193.42,2023-05-29,INTERNATIONAL,WHOLESALE,2025-01-15 08:00:00
1000,109,16,6,165.69,2023-04-14,INTERNATIONAL,WHOLESALE,2025-01-15 08:00:00
